Provincia;Nombre1;Poblacion;Superficie;Longitud;Latitud;Nombre2
Salamanca;Aldehuela de la Bóveda;285;7064,9698;-6,04823708;40,84367513;Aldehuela de la Bóveda
Salamanca;Aldehuela de Yeltes;191;6045,7503;-6,24237223;40,66181147;Aldehuela de Yeltes
Salamanca;Almenara de Tormes;303;1929,1498;-5,82270954;41,06319014;Almenara de Tormes
Salamanca;Almendra;135;3907,3458;-6,3407647;41,22971069;Almendra
Salamanca;Anaya de Alba;185;3703,5676;-5,49313584;40,72821716;Anaya de Alba
Salamanca;Añover de Tormes;89;2023,5762;-5,91530575;41,13619509;Añover de Tormes
Salamanca;Arabayona de Mógica;338;2325,5934;-5,38598528;41,0473439;Arabayona de Mógica
Salamanca;Arapiles;693;2524,54;-5,64470392;40,89413145;Arapiles
Salamanca;Arcediano;97;1148,1722;-5,56092738;41,09245804;Arcediano
Salamanca;El Arco;91;709,6183;-5,8247809;41,10987483;El Arco
Salamanca;Armenteros;182;3892,9153;-5,44917699;40,59292861;Armenteros
Salamanca;San Miguel del Robledo;51;1038,5545;-6,044631;40,53641301;San Miguel del Robledo
Salamanca;La Atalaya;104;2412,7906;-6,41387644;40,5024331;La Atalaya
Salamanca;Babilafuente;936;2260,0896;-5,4260907;40,97667341;Babilafuente
Salamanca;Bañobárez;286;5049,1176;-6,61283778;40,85009715;Bañobárez
Salamanca;Barbadillo;409;3610,1475;-5,88168623;40,93149186;Barbadillo
Salamanca;Barbalos;74;3756,4363;-5,94264031;40,6775343;Barbalos
Salamanca;Barceo;48;2112,6848;-6,45280877;41,0605566;Barceo
Salamanca;Barruecopardo;422;3784,6349;-6,66619211;41,07079608;Barruecopardo
Salamanca;La Bastida;31;1853,0736;-6,05852865;40,58515328;La Bastida
Salamanca;Béjar;12099;4573,5575;-5,76748422;40,3870342;Béjar
Salamanca;Beleña;215;2662,6522;-5,62748294;40,75098739;Beleña
Salamanca;Bermellar;121;2845,692;-6,67042824;40,99927404;Bermellar
Salamanca;Berrocal de Huebra;77;3869,7012;-6,00063426;40,7189215;Berrocal de Huebra
Salamanca;Berrocal de Salvatierra;79;3055,0891;-5,6908246;40,63225215;Berrocal de Salvatierra
Salamanca;Boada;283;3019,9352;-6,30528522;40,81524786;Boada
Salamanca;El Bodón;251;6073,6778;-6,57413273;40,48773188;El Bodón
Salamanca;Bogajo;136;3291,0181;-6,53099295;40,9068766;Bogajo
Salamanca;La Bouza;57;1465,53;-6,79484997;40,83542716;La Bouza
Salamanca;Bóveda del Río Almar;215;2301,2898;-5,21100686;40,8572382;Bóveda del Río Almar
Salamanca;Brincones;51;1489,8497;-6,34850052;41,11137935;Brincones
Salamanca;Buenamadre;119;5924,1034;-6,25018306;40,85624372;Buenamadre
Salamanca;Buenavista;356;2704,4354;-5,61180865;40,76750246;Buenavista
Salamanca;El Cabaco;232;4734,842;-6,1277772;40,56486594;El Cabaco
Salamanca;Cabezabellosa de la Calzada;72;849,0392;-5,4889047;41,04371539;Cabezabellosa de la Calzada
Salamanca;La Cabeza de Béjar;57;1391,0995;-5,66241355;40,49703441;La Cabeza de Béjar
Salamanca;Cabeza del Caballo;247;4498,1971;-6,55917189;41,12962787;Cabeza del Caballo
Salamanca;Cabrerizos;4276;1161,69;-5,60844794;40,97785858;Cabrerizos
Salamanca;Cabrillas;333;2485,3286;-6,17835912;40,74059759;Cabrillas
Salamanca;Calvarrasa de Abajo;1173;2815,9609;-5,55092494;40,94576652;Calvarrasa de Abajo
Salamanca;Calvarrasa de Arriba;590;2573,42;-5,59241783;40,90597487;Calvarrasa de Arriba
Salamanca;La Calzada de Béjar;87;946,4184;-5,81587734;40,40997794;La Calzada de Béjar
Salamanca;Calzada de Don Diego;140;4408,8199;-5,90298081;40,90521575;Calzada de Don Diego
Salamanca;Calzada de Valdunciel;706;2002,8247;-5,70216827;41,08624847;Calzada de Valdunciel
Salamanca;Campillo de Azaba;146;2602,6542;-6,68850023;40,51110031;Campillo de Azaba
Salamanca;El Campo de Peñaranda;263;4519,8285;-5,25739282;40,98492097;El Campo de Peñaranda
Salamanca;Candelario;871;6017,4778;-5,74166375;40,36527507;Candelario
Salamanca;Canillas de Abajo;78;3877,9979;-5,92972802;40,9216334;Canillas de Abajo
Salamanca;Cantagallo;275;751,1854;-5,8185424;40,37163169;Cantagallo
Salamanca;Cantalapiedra;904;7114,5234;-5,18358635;41,12548761;Cantalapiedra
Salamanca;Cantalpino;803;7846,781;-5,32798426;41,05273729;Cantalpino
Salamanca;Cantaracillo;193;3706,7122;-5,16330853;40,90331594;Cantaracillo
Salamanca;Carbajosa de la Sagrada;7424;1358,3;-5,65118116;40,93294687;Carbajosa de la Sagrada
Salamanca;Carpio de Azaba;115;7044,8205;-6,64678892;40,5958664;Carpio de Azaba
Salamanca;Carrascal de Barregas;1356;7663,35;-5,76191292;40,97869466;Carrascal de Barregas
Salamanca;Carrascal del Obispo;193;4096,9896;-5,99973649;40,76345642;Carrascal del Obispo
Salamanca;Casafranca;59;2960,505;-5,76096945;40,5918009;Casafranca
Salamanca;Las Casas del Conde;64;126,2056;-6,04117678;40,50787154;Las Casas del Conde
Salamanca;Casillas de Flores;185;4257,38;-6,75386274;40,38244335;Casillas de Flores
Salamanca;Castellanos de Moriscos;2918;1382,67;-5,59160735;41,0185091;Castellanos de Moriscos
Salamanca;Castillejo de Martín Viejo;215;15566,8895;-6,64507428;40,70121001;Castillejo de Martín Viejo
Salamanca;Castraz;36;3037,4367;-6,33447652;40,70547168;Castraz
Salamanca;Cepeda;290;1073,3586;-6,04007555;40,46529423;Cepeda
Salamanca;Cereceda de la Sierra;65;1548,2988;-6,09127223;40,56646491;Cereceda de la Sierra
Salamanca;Cerezal de Peñahorcada;71;1792,6905;-6,65139144;41,13080688;Cerezal de Peñahorcada
Salamanca;Cerralbo;126;5159,3691;-6,58756805;40,97401567;Cerralbo
Salamanca;El Cerro;380;2586,2407;-5,91504874;40,32783156;El Cerro
Salamanca;Cespedosa de Tormes;509;4629,47;-5,5802352;40,54294671;Cespedosa de Tormes
Salamanca;Cilleros de la Bastida;23;1696,6463;-6,06069407;40,57617448;Cilleros de la Bastida
Salamanca;Cipérez;247;10466,2447;-6,26566516;40,96193859;Cipérez
Salamanca;Ciudad Rodrigo;11973;24013,0819;-6,5341577;40,59730856;Ciudad Rodrigo
Salamanca;Coca de Alba;104;1046,7521;-5,36526254;40,87741613;Coca de Alba
Salamanca;Colmenar de Montemayor;175;3998,2138;-5,95692957;40,39932996;Colmenar de Montemayor
Salamanca;Cordovilla;109;1583,6131;-5,40597336;40,95126246;Cordovilla
Salamanca;Cristóbal;169;2208,4345;-5,88987907;40,46969724;Cristóbal
Salamanca;El Cubo de Don Sancho;412;9114,3683;-6,3056533;40,89250938;El Cubo de Don Sancho
Salamanca;Chagarcía Medianero;62;1470,8042;-5,38228145;40,64970699;Chagarcía Medianero
Salamanca;Dios le Guarde;117;1633,6029;-6,31202916;40,6420266;Dios le Guarde
Salamanca;Doñinos de Ledesma;64;4615,2749;-6,03340077;41,01243057;Doñinos de Ledesma
Salamanca;Doñinos de Salamanca;2251;1392,18;-5,74640449;40,960106;Doñinos de Salamanca
Salamanca;Éjeme;126;1746,0251;-5,53982312;40,76650698;Éjeme
Salamanca;La Encina;101;3077,3505;-6,53107858;40,49912426;La Encina
Salamanca;Encina de San Silvestre;115;2375,8482;-6,09166847;41,01476287;Encina de San Silvestre
Salamanca;Encinas de Abajo;611;2086,3537;-5,47013283;40,93423234;Encinas de Abajo
Salamanca;Encinas de Arriba;235;878,4468;-5,55732894;40,77165069;Encinas de Arriba
Salamanca;Encinasola de los Comendadores;156;3373,6214;-6,53136161;41,03152525;Encinasola de los Comendadores
Salamanca;Endrinal;205;3354,4829;-5,80425924;40,59004563;Endrinal
Salamanca;Escurial de la Sierra;232;2096,9407;-5,95671795;40,61569307;Escurial de la Sierra
Salamanca;Espadaña;33;3945,154;-6,28519695;41,06215985;Espadaña
Salamanca;Espeja;219;9841,44;-6,71612566;40,5654346;Espeja
Salamanca;Espino de la Orbada;253;2345,1498;-5,42427226;41,10598179;Espino de la Orbada
Salamanca;Florida de Liébana;243;2079,4078;-5,76180262;41,02301093;Florida de Liébana
Salamanca;Forfoleda;198;3806,9803;-5,74869999;41,0970628;Forfoleda
Salamanca;Frades de la Sierra;180;2829,667;-5,78368777;40,65658436;Frades de la Sierra
Salamanca;La Fregeneda;314;4448,45;-6,86630158;40,98811651;La Fregeneda
Salamanca;Fresnedoso;99;817,6321;-5,70944231;40,43627533;Fresnedoso
Salamanca;Fresno Alhándiga;194;1328,4091;-5,6162236;40,71243985;Fresno Alhándiga
Salamanca;La Fuente de San Esteban;1280;7704,1327;-6,25745838;40,80178071;La Fuente de San Esteban
Salamanca;Fuenteguinaldo;667;10160,612;-6,67624797;40,42868622;Fuenteguinaldo
Salamanca;Fuenteliante;91;5016,0212;-6,57272133;40,87510199;Fuenteliante
Salamanca;Fuenterroble de Salvatierra;260;2724,6987;-5,73319574;40,56262976;Fuenterroble de Salvatierra
Salamanca;Fuentes de Béjar;223;1447,3897;-5,69454248;40,50675587;Fuentes de Béjar
Salamanca;Fuentes de Oñoro;1113;5746,45;-6,81175012;40,58946359;Fuentes de Oñoro
Salamanca;Gajates;142;2766,7164;-5,36613034;40,78245962;Gajates
Salamanca;Galindo y Perahuy;659;4414,1292;-5,87370908;40,94197691;Galindo y Perahuy
Salamanca;Galinduste;404;3163,2674;-5,54120204;40,66272944;Galinduste
Salamanca;Galisancho;346;2284,9637;-5,55412079;40,74388911;Galisancho
Salamanca;Gallegos de Argañán;257;4714,1417;-6,70221255;40,62995918;Gallegos de Argañán
Salamanca;Gallegos de Solmirón;116;3081,9814;-5,4495564;40,53728042;Gallegos de Solmirón
Salamanca;Garcibuey;193;1250,9198;-5,99288423;40,51608097;Garcibuey
Salamanca;Garcihernández;426;4758,8153;-5,43474681;40,86132365;Garcihernández
Salamanca;Garcirrey;56;8424,5233;-6,13059326;40,90056086;Garcirrey
Salamanca;Gejuelo del Barro;34;4333,2639;-6,12369621;41,07715425;Gejuelo del Barro
Salamanca;Golpejas;148;1178,6619;-5,90824987;40,99956357;Golpejas
Salamanca;Gomecello;407;2069,6297;-5,53544858;41,04257394;Gomecello
Salamanca;Guadramiro;134;3147,654;-6,49360685;41,01682148;Guadramiro
Salamanca;Guijo de Ávila;73;1346,4962;-5,63961695;40,53069628;Guijo de Ávila
Salamanca;Guijuelo;5495;6323,1773;-5,67162062;40,55564032;Guijuelo
Salamanca;Herguijuela de Ciudad Rodrigo;69;2341,4311;-6,52143423;40,45819479;Herguijuela de Ciudad Rodrigo
Salamanca;Herguijuela de la Sierra;234;3135,55;-6,07354101;40,44553881;Herguijuela de la Sierra
Salamanca;Herguijuela del Campo;68;2568,6098;-5,8639843;40,63040787;Herguijuela del Campo
Salamanca;Hinojosa de Duero;612;9288,11;-6,7963881;40,9854398;Hinojosa de Duero
Salamanca;Horcajo de Montemayor;120;2997,7063;-5,89434488;40,42155006;Horcajo de Montemayor
Salamanca;Horcajo Medianero;223;5336,8844;-5,40596772;40,63911827;Horcajo Medianero
Salamanca;La Hoya;28;866,9463;-5,69954226;40,40687241;La Hoya
Salamanca;Huerta;278;1420,049;-5,46828884;40,96826504;Huerta
Salamanca;Iruelos;28;1292,52;-6,32717001;41,14077055;Iruelos
Salamanca;Ituero de Azaba;209;2746,27;-6,69227238;40,48574702;Ituero de Azaba
Salamanca;Juzbado;197;2174,3886;-5,86283634;41,07828515;Juzbado
Salamanca;Lagunilla;430;4252,0351;-5,97146874;40,32514304;Lagunilla
Salamanca;Larrodrigo;188;4963,3867;-5,44921129;40,73636387;Larrodrigo
Salamanca;Ledesma;1528;14121,8011;-5,99997138;41,08785178;Ledesma
Salamanca;Ledrada;451;1694,7928;-5,71947047;40,46861964;Ledrada
Salamanca;Linares de Riofrío;935;2789,5062;-5,92121919;40,58412711;Linares de Riofrío
Salamanca;Lumbrales;1534;6994,3107;-6,71924557;40,93501018;Lumbrales
Salamanca;Macotera;999;3293,4781;-5,28546697;40,83079941;Macotera
Salamanca;Machacón;442;1868,5335;-5,52423721;40,92624139;Machacón
Salamanca;Madroñal;140;160,6107;-6,06296452;40,46423926;Madroñal
Salamanca;El Maíllo;276;4626,5858;-6,17932848;40,56492092;El Maíllo
Salamanca;Malpartida;90;1029,6186;-5,2318428;40,76292333;Malpartida
Salamanca;Mancera de Abajo;210;2347,037;-5,19965125;40,83960233;Mancera de Abajo
Salamanca;El Manzano;62;3670,8559;-6,28723368;41,17487248;El Manzano
Salamanca;Martiago;267;4736,4094;-6,49082054;40,45346277;Martiago
Salamanca;Martinamor;77;2403,85;-5,59897383;40,80626238;Martinamor
Salamanca;Martín de Yeltes;400;6323,7368;-6,29117399;40,77685348;Martín de Yeltes
Salamanca;Masueco;264;1976,13;-6,58942787;41,2034736;Masueco
Salamanca;Castellanos de Villiquera;673;2885,76;-5,69452751;41,05132803;Castellanos de Villiquera
Salamanca;La Mata de Ledesma;106;3864,9535;-5,97074731;41,00038172;La Mata de Ledesma
Salamanca;Matilla de los Caños del Río;644;6929,2579;-5,94310461;40,825163;Matilla de los Caños del Río
Salamanca;La Maya;165;702,425;-5,61351121;40,68698353;La Maya
Salamanca;Membribe de la Sierra;104;4652,7647;-5,80622867;40,69094084;Membribe de la Sierra
Salamanca;Mieza;180;3473,02;-6,68797004;41,1624954;Mieza
Salamanca;El Milano;95;2265,8372;-6,59924413;41,09173988;El Milano
Salamanca;Miranda de Azán;457;2407,4194;-5,68182106;40,8865184;Miranda de Azán
Salamanca;Miranda del Castañar;396;2107,2148;-6,00108185;40,48476715;Miranda del Castañar
Salamanca;Mogarraz;240;905,0193;-6,05280343;40,49217243;Mogarraz
Salamanca;Molinillo;43;678,7308;-5,94495827;40,46893658;Molinillo
Salamanca;Monforte de la Sierra;59;436,1026;-6,05667873;40,48340835;Monforte de la Sierra
Salamanca;Monleón;94;1909,9456;-5,84644907;40,58359053;Monleón
Salamanca;Monleras;228;3283,664;-6,22590664;41,18667789;Monleras
Salamanca;Monsagro;135;4811,1723;-6,2693546;40,50290849;Monsagro
Salamanca;Montejo;213;2910,8162;-5,62299831;40,6313999;Montejo
Salamanca;Montemayor del Río;271;1529,6372;-5,89268282;40,34892104;Montemayor del Río
Salamanca;Monterrubio de Armuña;1335;1101,87;-5,64293891;41,02726823;Monterrubio de Armuña
Salamanca;Monterrubio de la Sierra;142;3531,1209;-5,69310243;40,75635505;Monterrubio de la Sierra
Salamanca;Morasverdes;232;5187,576;-6,27510226;40,60158322;Morasverdes
Salamanca;Morille;224;2293,7054;-5,69782894;40,80698182;Morille
Salamanca;Moríñigo;89;835,7789;-5,41375577;40,97019509;Moríñigo
Salamanca;Moriscos;523;1208,2859;-5,58287293;41,00741052;Moriscos
Salamanca;Moronta;76;2769,796;-6,43189094;40,97785863;Moronta
Salamanca;Mozárbez;510;4485,022;-5,65111969;40,85683903;Mozárbez
Salamanca;Narros de Matalayegua;215;7407,1375;-5,92617483;40,69975;Narros de Matalayegua
Salamanca;Navacarros;129;854,7842;-5,71584946;40,39835654;Navacarros
Salamanca;Nava de Béjar;82;1173,0141;-5,68142583;40,47373359;Nava de Béjar
Salamanca;Nava de Francia;125;1651,2067;-6,11604377;40,53556177;Nava de Francia
Salamanca;Nava de Sotrobal;164;4464,1747;-5,28661128;40,88992908;Nava de Sotrobal
Salamanca;Navales;315;1717,1373;-5,47953395;40,7884906;Navales
Salamanca;Navalmoral de Béjar;57;1107,7125;-5,78252768;40,42250442;Navalmoral de Béjar
Salamanca;Navamorales;42;1752,8954;-5,47787229;40,47715377;Navamorales
Salamanca;Navarredonda de la Rinconada;163;1311,6519;-6,01262484;40,60624831;Navarredonda de la Rinconada
Salamanca;Navasfrías;395;5969,12;-6,81859135;40,29512588;Navasfrías
Salamanca;Negrilla de Palencia;80;1178,4846;-5,59279697;41,09181684;Negrilla de Palencia
Salamanca;Olmedo de Camaces;100;9054,111;-6,62389242;40,87900458;Olmedo de Camaces
Salamanca;La Orbada;184;3057,9773;-5,48291835;41,10215592;La Orbada
Salamanca;Pajares de la Laguna;104;962,2448;-5,50910856;41,08792458;Pajares de la Laguna
Salamanca;Palacios del Arzobispo;159;2773,1921;-5,89015165;41,16561425;Palacios del Arzobispo
Salamanca;Palaciosrubios;322;3648,2025;-5,19517122;41,05202077;Palaciosrubios
Salamanca;Palencia de Negrilla;147;1635,5256;-5,60053743;41,09428128;Palencia de Negrilla
Salamanca;Parada de Arriba;262;1781,4479;-5,79243801;40,98642508;Parada de Arriba
Salamanca;Parada de Rubiales;258;3158,6822;-5,43662359;41,14757618;Parada de Rubiales
Salamanca;Paradinas de San Juan;395;3562,8333;-5,15344613;40,98385649;Paradinas de San Juan
Salamanca;Pastores;52;1268,7558;-6,50986451;40,51471136;Pastores
Salamanca;El Payo;305;6186,6025;-6,727648079;40,28721608;El Payo
Salamanca;Pedraza de Alba;218;2325,0347;-5,37505284;40,75418181;Pedraza de Alba
Salamanca;Pedrosillo de Alba;124;1925,6667;-5,39651944;40,82278918;Pedrosillo de Alba
Salamanca;Pedrosillo de los Aires;322;7039,0743;-5,70523132;40,71458395;Pedrosillo de los Aires
Salamanca;Pedrosillo el Ralo;127;811,7949;-5,54876628;41,06243758;Pedrosillo el Ralo
Salamanca;El Pedroso de la Armuña;211;2025,892;-5,39940303;41,08032832;El Pedroso de la Armuña
Salamanca;Pelabravo;1284;2333,31;-5,57873147;40,93594225;Pelabravo
Salamanca;Pelarrodríguez;166;1463,5328;-6,21269172;40,88664231;Pelarrodríguez
Salamanca;Pelayos;76;4440,1066;-5,57675516;40,64881724;Pelayos
Salamanca;La Peña;80;2518,6204;-6,51885856;41,17423327;La Peña
Salamanca;Peñacaballera;142;626,1499;-5,86056534;40,34443299;Peñacaballera
Salamanca;Peñaparda;326;6224,7496;-6,66860248;40,32059218;Peñaparda
Salamanca;Peñaranda de Bracamonte;6099;2296,1898;-5,20054579;40,90173747;Peñaranda de Bracamonte
Salamanca;Peñarandilla;179;1272,9462;-5,39344836;40,88339177;Peñarandilla
Salamanca;Peralejos de Abajo;170;1968,1754;-6,36315303;41,00432711;Peralejos de Abajo
Salamanca;Peralejos de Arriba;36;3269,2376;-6,33349109;41,00457226;Peralejos de Arriba
Salamanca;Pereña de la Ribera;318;4883,31;-6,52440903;41,23793194;Pereña de la Ribera
Salamanca;Peromingo;121;879,0569;-5,77224572;40,46310462;Peromingo
Salamanca;Pinedas;104;1459,4064;-5,96049507;40,44515707;Pinedas
Salamanca;El Pino de Tormes;155;2022,2339;-5,79409656;41,03888541;El Pino de Tormes
Salamanca;Pitiegua;183;1975,0131;-5,46611699;41,06140911;Pitiegua
Salamanca;Pizarral;49;1666,9905;-5,65236444;40,61642492;Pizarral
Salamanca;Poveda de las Cintas;205;2373,713;-5,26080289;41,04608593;Poveda de las Cintas
Salamanca;Pozos de Hinojo;57;5899,8847;-6,41025242;40,91362293;Pozos de Hinojo
Salamanca;Puebla de Azaba;150;2597,832;-6,74522345;40,44684318;Puebla de Azaba
Salamanca;Puebla de San Medel;38;927,9792;-5,7372772;40,51120927;Puebla de San Medel
Salamanca;Puebla de Yeltes;148;3732,5104;-6,18211561;40,62624617;Puebla de Yeltes
Salamanca;Puente del Congosto;213;3403,9602;-5,52674854;40,4914531;Puente del Congosto
Salamanca;Puertas;68;6270,6343;-6,28636754;41,0967643;Puertas
Salamanca;Puerto de Béjar;359;1038,5752;-5,83701439;40,35044482;Puerto de Béjar
Salamanca;Puerto Seguro;61;2938,7;-6,7610115;40,82775805;Puerto Seguro
Salamanca;Rágama;209;3166,1748;-5,12797209;40,99675088;Rágama
Salamanca;La Redonda;65;1663,6107;-6,74954776;40,90830453;La Redonda
Salamanca;Retortillo;180;6457,4255;-6,35970572;40,80228446;Retortillo
