PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;LONGITUD;LATITUD
Palencia;San Cebrián de Mudá;151;4100,98;-4,38634541;42,89180284
Palencia;San Cristóbal de Boedo;23;1077,5948;-4,35197971;42,54227655
Palencia;San Mamés de Campos;43;1553,8436;-4,56438097;42,35350243
Palencia;San Román de la Cuba;59;1822,5936;-4,8574813;42,2629528
Palencia;Santa Cecilia del Alcor;105;1994,4795;-4,65975665;41,93260379
Palencia;Santa Cruz de Boedo;50;2551,1179;-4,37361693;42,52431461
Palencia;Santervás de la Vega;420;7067,5775;-4,79840122;42,50480471
Palencia;Santibáñez de Ecla;48;2553,3849;-4,37430444;42,70761452
Palencia;Santibáñez de la Peña;978;11173,5187;-4,73016834;42,81023669
Palencia;Santoyo;187;3469,2885;-4,34322857;42,21475049
Palencia;La Serna;89;1230,3368;-4,66461413;42,4151941
Palencia;Sotobañado y Priorato;155;2526,4188;-4,44159953;42,59144513
Palencia;Soto de Cerrato;187;1294,3377;-4,42955036;41,95323599
Palencia;Tabanera de Cerrato;141;4633,6848;-4,12257108;42,02573646
Palencia;Tabanera de Valdavia;23;2153,3345;-4,69364858;42,64729074
Palencia;Támara de Campos;73;2074,903;-4,39339974;42,20325477
Palencia;Tariego de Cerrato;478;2067,8302;-4,47914436;41,90493636
Palencia;Torquemada;948;8362,6618;-4,3175802;42,0344359
Palencia;Torremormojón;44;2824,4702;-4,77731656;41,9614745
Palencia;Triollo;75;6329,3754;-4,68128221;42,92443001
Palencia;Valbuena de Pisuerga;50;2901,6597;-4,23816032;42,1457199
Palencia;Valdeolmillos;55;2059,3375;-4,40007478;42,04130412
Palencia;Valderrábano;47;2881,402;-4,65438044;42,60492636
Palencia;Valde-Ucieza;84;4258,9067;-4,57527815;42,39846283
Palencia;Valle de Cerrato;89;3896,0878;-4,36342767;41,87940231
Palencia;Velilla del Río Carrión;1173;19893,67;-4,84321459;42,82783416
Palencia;Vertavillo;167;5735,6833;-4,32683551;41,83257281
Palencia;Villabasta de Valdavia;34;1119,4072;-4,60222183;42,56086498
Palencia;Villacidaler;46;2178,1861;-4,97571302;42,22204413
Palencia;Villaconancio;57;3406,0726;-4,2237603;41,8717436
Palencia;Villada;875;6486,8847;-4,96783751;42,24894479
Palencia;Villaeles de Valdavia;51;2067,1548;-4,58434168;42,56531903
Palencia;Villahán;97;3102,2999;-4,13106351;42,05097939
Palencia;Villaherreros;226;4079,0944;-4,46114339;42,38934681
Palencia;Villalaco;59;1784,5795;-4,25865544;42,15517873
Palencia;Villalba de Guardo;200;3385,0428;-4,82256549;42,72035422
Palencia;Villalcázar de Sirga;175;2541,42;-4,54247045;42,31696555
Palencia;Villalcón;58;2632,0876;-4,8565657;42,29288481
Palencia;Villalobón;1826;1900,1663;-4,50389256;42,02986797
Palencia;Villaluenga de la Vega;553;2631,4737;-4,76727706;42,52329986
Palencia;Villamartín de Campos;181;3581,94;-4,66377063;42,0149902
Palencia;Villamediana;184;5812,8749;-4,36335826;42,05040117
Palencia;Villameriel;109;5316,2622;-4,47621959;42,52761485
Palencia;Villamoronta;242;1329,3266;-4,70026253;42,40353103
Palencia;Villamuera de la Cueza;38;2518,2662;-4,68901078;42,2597315
Palencia;Villamuriel de Cerrato;6485;3975,39;-4,51542754;41,94795591
Palencia;Villanueva del Rebollar;65;1656,238;-4,7455149;42,24195433
Palencia;Villanuño de Valdavia;94;3103,9855;-4,51749197;42,50888502
Palencia;Villaprovedo;50;2641,6239;-4,39698111;42,51832292
Palencia;Villarmentero de Campos;19;768,093;-4,49983868;42,29694355
Palencia;Villarrabé;186;8029,1179;-4,78260481;42,41994911
Palencia;Villarramiel;795;3026,1971;-4,91077234;42,04236731
Palencia;Villasarracino;127;2049,8212;-4,49658807;42,41213346
Palencia;Villasila de Valdavia;64;3033,4911;-4,55905966;42,53193096
Palencia;Villaturde;154;2615,0766;-4,67118886;42,37669839
Palencia;Villaumbrales;650;4211,31;-4,61308546;42,08906986
Palencia;Villaviudas;361;3723,0484;-4,34202396;41,9616865
Palencia;Villerías de Campos;82;2205,4825;-4,85786249;41,94479794
Palencia;Villodre;17;869,9139;-4,24544607;42,21171948
Palencia;Villodrigo;100;902,8606;-4,09431738;42,14463232
Palencia;Villoldo;335;4064,18;-4,59824238;42,244029
Palencia;Villota del Páramo;307;7796,2547;-4,84796993;42,55176314
Palencia;Villovieco;68;2352,8447;-4,47159909;42,29648076
Palencia;Osorno la Mayor;1159;8916,0341;-4,36133324;42,40979283
Palencia;Valle del Retortillo;178;6298,4978;-4,77189164;42,19094548
Palencia;Loma de Ucieza;189;7123,2152;-4,57919438;42,44124872
Palencia;La Pernía;316;16522,3;-4,49558517;42,9666745
Las Palmas;Agaete;5633;4451,16;-15,69904438;28,09862641
Las Palmas;Agüimes;32067;7889,72;-15,44475728;27,90513756
Las Palmas;Antigua;12940;25024,76;-14,01328308;28,4216333
Las Palmas;Arrecife;63750;2427,54;-13,5515188;28,96023609
Las Palmas;Artenara;1030;6641,9;-15,64638663;28,02007278
Las Palmas;Arucas;38369;3283,87;-15,52148745;28,11709976
Las Palmas;Betancuria;789;10370,87;-14,05573691;28,42357706
Las Palmas;Firgas;7581;1602,78;-15,56124728;28,10598434
Las Palmas;Gáldar;24567;6254,51;-15,65408077;28,14347581
Las Palmas;Haría;5382;10662,88;-13,49658876;29,14532138
Las Palmas;Ingenio;31932;3908,81;-15,4422404;27,91838839
Las Palmas;Mogán;20331;17142,04;-15,72255059;27,88249513
Las Palmas;Moya;7870;3220,46;-15,58252139;28,10941605
Las Palmas;La Oliva;27945;35533,43;-13,92631762;28,60953732
Las Palmas;Pájara;20751;38493,78;-14,10567266;28,34935048
Las Palmas;Las Palmas de Gran Canaria;378797;10331,59;-15,41336841;28,09937855
Las Palmas;Puerto del Rosario;42024;29077,12;-13,85922764;28,49756179
Las Palmas;San Bartolomé;18989;4076,11;-13,61201137;28,99986827
Las Palmas;San Bartolomé de Tirajana;52936;33241,91;-15,57142263;27,92399728
Las Palmas;La Aldea de San Nicolás;7536;12370,77;-15,78024028;27,98416471
Las Palmas;Santa Brígida;18341;2383,19;-15,4982278;28,03191886
Las Palmas;Santa Lucía de Tirajana;74560;6252,83;-15,54038408;27,91144865
Las Palmas;Santa María de Guía de Gran Canaria;13838;4261,82;-15,63290384;28,13894232
Las Palmas;Teguise;23411;26303,01;-13,55819728;29,05792308
Las Palmas;Tejeda;1813;10386,29;-15,61370784;27,99374658
Las Palmas;Telde;102472;10033,08;-15,41666551;27,9942018
Las Palmas;Teror;12667;2580,73;-15,54591284;28,05843717
Las Palmas;Tías;21083;6432,05;-13,65011477;28,95322984
Las Palmas;Tinajo;6573;13577,9;-13,67493331;29,06516354
Las Palmas;Tuineje;15572;27629,76;-14,04768321;28,32398299
Las Palmas;Valsequillo de Gran Canaria;9490;3880,13;-15,49707567;27,98926186
Las Palmas;Valleseco;3750;2212,89;-15,57294466;28,04857994
Las Palmas;Vega de San Mateo;7682;3821,39;-15,53095404;28,00908468
Las Palmas;Yaiza;16924;21209,38;-13,76346053;28,95079969
Pontevedra;Arbo;2622;4286,34;-8,312807786;42,11072066
Pontevedra;Barro;3637;3755,09;-8,637939017;42,52355405
Pontevedra;Baiona;12349;3447,2315;-8,849618106;42,11920952
Pontevedra;Bueu;11978;3083,9934;-8,784617008;42,32662932
Pontevedra;Caldas de Reis;9678;6825,4664;-8,642382294;42,60258458
Pontevedra;Cambados;13671;2344,1881;-8,814658997;42,51547459
Pontevedra;Campo Lameiro;1721;6376,57;-8,544008172;42,54038386
Pontevedra;Cangas;26832;3808,3855;-8,780163008;42,26376663
Pontevedra;A Cañiza;5115;10503,57;-8,273358578;42,21275362
Pontevedra;Catoira;3295;2944,3677;-8,722751367;42,66627913
Pontevedra;Covelo;2480;13469,59;-8,363300306;42,23211121
Pontevedra;Crecente;1937;5753,32;-8,222977175;42,15200916
Pontevedra;Cuntis;4592;7988,0602;-8,562993922;42,63288354
Pontevedra;Dozón;1028;7409,6;-8,046405883;42,56679894
Pontevedra;A Estrada;20106;28073,51;-8,489019317;42,68852024
Pontevedra;Forcarei;3194;16965,52;-8,350910786;42,59199219
Pontevedra;Fornelos de Montes;1621;7901,431;-8,452987056;42,34058507
Pontevedra;Agolada;2252;14785,4497;-8,019000742;42,76267156
Pontevedra;Gondomar;14970;7450,5788;-8,761521242;42,11063919
Pontevedra;O Grove;10809;2189,4221;-8,865219619;42,4965068
Pontevedra;A Guarda;10013;2090,22;-8,874218844;41,90117013
Pontevedra;Lalín;20201;32695,82;-8,113727986;42,66243867
Pontevedra;A Lama;2499;11176,42;-8,442650242;42,3975886
Pontevedra;Marín;24034;3637,7;-8,698978231;42,39282938
Pontevedra;Meaño;5292;2777,0784;-8,781782572;42,44427005
Pontevedra;Meis;4735;5239,49;-8,703611017;42,51841126
Pontevedra;Moaña;19474;3505,5228;-8,733298533;42,28717347
Pontevedra;Mondariz;4448;8232,88;-8,455310697;42,23441333
Pontevedra;Mondariz-Balneario;680;230,6809;-8,470391822;42,22514445
Pontevedra;Moraña;4133;4124,34;-8,590855639;42,5892188
Pontevedra;Mos;15199;5329;-8,640131789;42,19133538
Pontevedra;As Neves;3746;6600,49;-8,415414983;42,08834982
Pontevedra;Nigrán;18054;3477,1979;-8,806531958;42,14158005
Pontevedra;Oia;3080;8329,5313;-8,873694414;42,00200903
Pontevedra;Pazos de Borbén;2998;4998,9568;-8,531697219;42,29355226
Pontevedra;Pontevedra;82828;11846,81;-8,643672092;42,43158576
Pontevedra;O Porriño;20408;6116,89;-8,6209544;42,16185882
Pontevedra;Portas;2851;2270,92;-8,657119289;42,58056561
Pontevedra;Poio;17276;3407,94;-8,685772728;42,44613645
Pontevedra;Ponteareas;23049;12553,2289;-8,503197592;42,17363999
Pontevedra;Ponte Caldelas;5575;8699,65;-8,503214544;42,39070726
Pontevedra;Pontecesures;3079;669,3695;-8,651138889;42,72177778
Pontevedra;Redondela;29055;5208,2718;-8,608908311;42,28378165
Pontevedra;Ribadumia;5193;1970,5309;-8,767605508;42,50315888
Pontevedra;Rodeiro;2317;15490,7;-7,949987914;42,64950968
Pontevedra;O Rosal;6450;4490,46;-8,837308428;41,93706086
Pontevedra;Salceda de Caselas;9380;3591,5872;-8,557863294;42,1023707
Pontevedra;Salvaterra de Miño;10079;6312,66;-8,498197058;42,08320267
Pontevedra;Sanxenxo;17760;4508,1967;-8,806674828;42,40028441
Pontevedra;Silleda;8860;16795,857;-8,24800175;42,69761087
Pontevedra;Soutomaior;7543;2498,865;-8,571859714;42,33680364
Pontevedra;Tomiño;13779;10680,02;-8,742831303;41,99132471
Pontevedra;Tui;17375;6814,07;-8,644418778;42,04641675
Pontevedra;Valga;5752;4063,9283;-8,648553658;42,69955826
Pontevedra;Vigo;292374;10905,5595;-8,726788225;42,23588559
Pontevedra;Vilaboa;6004;3690,19;-8,638079883;42,35967312
Pontevedra;Vila de Cruces;5063;15496,3921;-8,169983456;42,79403339
Pontevedra;Vilagarcía de Arousa;37677;4423,6773;-8,763673197;42,59707226
Pontevedra;Vilanova de Arousa;10240;3364,563;-8,826642719;42,56208043
Pontevedra;A Illa de Arousa;4878;691;-8,873736403;42,56403321
Pontevedra;Cerdedo-Cotobade;5697;21326,62;-8,482026058;42,47192825
Salamanca;Abusejo;161;2310,3124;-6,14229505;40,70974359
Salamanca;Agallas;131;4461,2264;-6,4408691;40,448251
Salamanca;Ahigal de los Aceiteros;101;2790,2;-6,74689866;40,87229512
Salamanca;Ahigal de Villarino;27;2410,5152;-6,37930035;41,15796469
Salamanca;La Alameda de Gardón;70;3228,4;-6,75822367;40,6503007
Salamanca;La Alamedilla;117;1926,01;-6,82757395;40,47239117
Salamanca;Alaraz;449;4917,4247;-5,28800069;40,74752801
Salamanca;Alba de Tormes;5092;4646,84;-5,51211229;40,82743588
Salamanca;Alba de Yeltes;211;2235,5902;-6,31599973;40,67159061
Salamanca;La Alberca;1071;6096,75;-6,10993723;40,48866243
Salamanca;La Alberguería de Argañán;105;3014,39;-6,81331694;40,41223781
Salamanca;Alconada;142;2125,5215;-5,36395007;40,91087853
Salamanca;Aldeacipreste;98;3716,8319;-5,89609156;40,38095565
Salamanca;Aldeadávila de la Ribera;1159;4616,44;-6,61955778;41,21845758
Salamanca;Aldea del Obispo;275;4178,04;-6,79136324;40,70728221
Salamanca;Aldealengua;674;547,7358;-5,5496339;40,98227385
Salamanca;Aldeanueva de Figueroa;239;5563,7393;-5,52347397;41,14689386
Salamanca;Aldeanueva de la Sierra;106;1450,5213;-6,09975201;40,61484759
Salamanca;Aldearrodrigo;148;841,4763;-5,80622486;41,11036473
Salamanca;Aldearrubia;524;3284,4877;-5,49931896;41,00767773
Salamanca;Aldeaseca de Alba;72;1757,8893;-5,44630017;40,81839321
Salamanca;Aldeaseca de la Frontera;251;2429,7498;-5,20729713;40,941953
Salamanca;Aldeatejada;2417;3142,09;-5,69271976;40,92258038
Salamanca;Aldeavieja de Tormes;104;1285,0038;-5,61727689;40,58329506
Salamanca;Aldehuela de la Bóveda;285;7064,9698;-6,04823708;40,84367513
Salamanca;Aldehuela de Yeltes;191;6045,7503;-6,24237223;40,66181147
Salamanca;Almenara de Tormes;303;1929,1498;-5,82270954;41,06319014
Salamanca;Almendra;135;3907,3458;-6,3407647;41,22971069
Salamanca;Anaya de Alba;185;3703,5676;-5,49313584;40,72821716
Salamanca;Añover de Tormes;89;2023,5762;-5,91530575;41,13619509
Salamanca;Arabayona de Mógica;338;2325,5934;-5,38598528;41,0473439
Salamanca;Arapiles;693;2524,54;-5,64470392;40,89413145
Salamanca;Arcediano;97;1148,1722;-5,56092738;41,09245804
Salamanca;El Arco;91;709,6183;-5,8247809;41,10987483
Salamanca;Armenteros;182;3892,9153;-5,44917699;40,59292861
Salamanca;San Miguel del Robledo;51;1038,5545;-6,044631;40,53641301
Salamanca;La Atalaya;104;2412,7906;-6,41387644;40,5024331
Salamanca;Babilafuente;936;2260,0896;-5,4260907;40,97667341
Salamanca;Bañobárez;286;5049,1176;-6,61283778;40,85009715
Salamanca;Barbadillo;409;3610,1475;-5,88168623;40,93149186
Salamanca;Barbalos;74;3756,4363;-5,94264031;40,6775343
Salamanca;Barceo;48;2112,6848;-6,45280877;41,0605566
Salamanca;Barruecopardo;422;3784,6349;-6,66619211;41,07079608
Salamanca;La Bastida;31;1853,0736;-6,05852865;40,58515328
Salamanca;Béjar;12099;4573,5575;-5,76748422;40,3870342
Salamanca;Beleña;215;2662,6522;-5,62748294;40,75098739
Salamanca;Bermellar;121;2845,692;-6,67042824;40,99927404
Salamanca;Berrocal de Huebra;77;3869,7012;-6,00063426;40,7189215
Salamanca;Berrocal de Salvatierra;79;3055,0891;-5,6908246;40,63225215
Salamanca;Boada;283;3019,9352;-6,30528522;40,81524786
Salamanca;El Bodón;251;6073,6778;-6,57413273;40,48773188
Salamanca;Bogajo;136;3291,0181;-6,53099295;40,9068766
Salamanca;La Bouza;57;1465,53;-6,79484997;40,83542716
Salamanca;Bóveda del Río Almar;215;2301,2898;-5,21100686;40,8572382
Salamanca;Brincones;51;1489,8497;-6,34850052;41,11137935
Salamanca;Buenamadre;119;5924,1034;-6,25018306;40,85624372
Salamanca;Buenavista;356;2704,4354;-5,61180865;40,76750246
Salamanca;El Cabaco;232;4734,842;-6,1277772;40,56486594
Salamanca;Cabezabellosa de la Calzada;72;849,0392;-5,4889047;41,04371539
Salamanca;La Cabeza de Béjar;57;1391,0995;-5,66241355;40,49703441
Salamanca;Cabeza del Caballo;247;4498,1971;-6,55917189;41,12962787
Salamanca;Cabrerizos;4276;1161,69;-5,60844794;40,97785858
Salamanca;Cabrillas;333;2485,3286;-6,17835912;40,74059759
Salamanca;Calvarrasa de Abajo;1173;2815,9609;-5,55092494;40,94576652
Salamanca;Calvarrasa de Arriba;590;2573,42;-5,59241783;40,90597487
Salamanca;La Calzada de Béjar;87;946,4184;-5,81587734;40,40997794
Salamanca;Calzada de Don Diego;140;4408,8199;-5,90298081;40,90521575
Salamanca;Calzada de Valdunciel;706;2002,8247;-5,70216827;41,08624847
Salamanca;Campillo de Azaba;146;2602,6542;-6,68850023;40,51110031
Salamanca;El Campo de Peñaranda;263;4519,8285;-5,25739282;40,98492097
Salamanca;Candelario;871;6017,4778;-5,74166375;40,36527507
Salamanca;Canillas de Abajo;78;3877,9979;-5,92972802;40,9216334
Salamanca;Cantagallo;275;751,1854;-5,8185424;40,37163169
Salamanca;Cantalapiedra;904;7114,5234;-5,18358635;41,12548761
Salamanca;Cantalpino;803;7846,781;-5,32798426;41,05273729
Salamanca;Cantaracillo;193;3706,7122;-5,16330853;40,90331594
Salamanca;Carbajosa de la Sagrada;7424;1358,3;-5,65118116;40,93294687
Salamanca;Carpio de Azaba;115;7044,8205;-6,64678892;40,5958664
Salamanca;Carrascal de Barregas;1356;7663,35;-5,76191292;40,97869466
Salamanca;Carrascal del Obispo;193;4096,9896;-5,99973649;40,76345642
Salamanca;Casafranca;59;2960,505;-5,76096945;40,5918009
Salamanca;Las Casas del Conde;64;126,2056;-6,04117678;40,50787154
Salamanca;Casillas de Flores;185;4257,38;-6,75386274;40,38244335
Salamanca;Castellanos de Moriscos;2918;1382,67;-5,59160735;41,0185091
Salamanca;Castillejo de Martín Viejo;215;15566,8895;-6,64507428;40,70121001
Salamanca;Castraz;36;3037,4367;-6,33447652;40,70547168
Salamanca;Cepeda;290;1073,3586;-6,04007555;40,46529423
Salamanca;Cereceda de la Sierra;65;1548,2988;-6,09127223;40,56646491
Salamanca;Cerezal de Peñahorcada;71;1792,6905;-6,65139144;41,13080688
Salamanca;Cerralbo;126;5159,3691;-6,58756805;40,97401567
Salamanca;El Cerro;380;2586,2407;-5,91504874;40,32783156
Salamanca;Cespedosa de Tormes;509;4629,47;-5,5802352;40,54294671
Salamanca;Cilleros de la Bastida;23;1696,6463;-6,06069407;40,57617448
Salamanca;Cipérez;247;10466,2447;-6,26566516;40,96193859
Salamanca;Ciudad Rodrigo;11973;24013,0819;-6,5341577;40,59730856
Salamanca;Coca de Alba;104;1046,7521;-5,36526254;40,87741613
Salamanca;Colmenar de Montemayor;175;3998,2138;-5,95692957;40,39932996
Salamanca;Cordovilla;109;1583,6131;-5,40597336;40,95126246
Salamanca;Cristóbal;169;2208,4345;-5,88987907;40,46969724
Salamanca;El Cubo de Don Sancho;412;9114,3683;-6,3056533;40,89250938
Salamanca;Chagarcía Medianero;62;1470,8042;-5,38228145;40,64970699
Salamanca;Dios le Guarde;117;1633,6029;-6,31202916;40,6420266
Salamanca;Doñinos de Ledesma;64;4615,2749;-6,03340077;41,01243057
Salamanca;Doñinos de Salamanca;2251;1392,18;-5,74640449;40,960106
Salamanca;Éjeme;126;1746,0251;-5,53982312;40,76650698
Salamanca;La Encina;101;3077,3505;-6,53107858;40,49912426
Salamanca;Encina de San Silvestre;115;2375,8482;-6,09166847;41,01476287
Salamanca;Encinas de Abajo;611;2086,3537;-5,47013283;40,93423234
Salamanca;Encinas de Arriba;235;878,4468;-5,55732894;40,77165069
Salamanca;Encinasola de los Comendadores;156;3373,6214;-6,53136161;41,03152525
Salamanca;Endrinal;205;3354,4829;-5,80425924;40,59004563
Salamanca;Escurial de la Sierra;232;2096,9407;-5,95671795;40,61569307
Salamanca;Espadaña;33;3945,154;-6,28519695;41,06215985
Salamanca;Espeja;219;9841,44;-6,71612566;40,5654346
Salamanca;Espino de la Orbada;253;2345,1498;-5,42427226;41,10598179
Salamanca;Florida de Liébana;243;2079,4078;-5,76180262;41,02301093
Salamanca;Forfoleda;198;3806,9803;-5,74869999;41,0970628
Salamanca;Frades de la Sierra;180;2829,667;-5,78368777;40,65658436
Salamanca;La Fregeneda;314;4448,45;-6,86630158;40,98811651
Salamanca;Fresnedoso;99;817,6321;-5,70944231;40,43627533
Salamanca;Fresno Alhándiga;194;1328,4091;-5,6162236;40,71243985
Salamanca;La Fuente de San Esteban;1280;7704,1327;-6,25745838;40,80178071
Salamanca;Fuenteguinaldo;667;10160,612;-6,67624797;40,42868622
Salamanca;Fuenteliante;91;5016,0212;-6,57272133;40,87510199
Salamanca;Fuenterroble de Salvatierra;260;2724,6987;-5,73319574;40,56262976
Salamanca;Fuentes de Béjar;223;1447,3897;-5,69454248;40,50675587
Salamanca;Fuentes de Oñoro;1113;5746,45;-6,81175012;40,58946359
Salamanca;Gajates;142;2766,7164;-5,36613034;40,78245962
Salamanca;Galindo y Perahuy;659;4414,1292;-5,87370908;40,94197691
Salamanca;Galinduste;404;3163,2674;-5,54120204;40,66272944
Salamanca;Galisancho;346;2284,9637;-5,55412079;40,74388911
Salamanca;Gallegos de Argañán;257;4714,1417;-6,70221255;40,62995918
Salamanca;Gallegos de Solmirón;116;3081,9814;-5,4495564;40,53728042
Salamanca;Garcibuey;193;1250,9198;-5,99288423;40,51608097
Salamanca;Garcihernández;426;4758,8153;-5,43474681;40,86132365
Salamanca;Garcirrey;56;8424,5233;-6,13059326;40,90056086
Salamanca;Gejuelo del Barro;34;4333,2639;-6,12369621;41,07715425
Salamanca;Golpejas;148;1178,6619;-5,90824987;40,99956357
Salamanca;Gomecello;407;2069,6297;-5,53544858;41,04257394
Salamanca;Guadramiro;134;3147,654;-6,49360685;41,01682148
Salamanca;Guijo de Ávila;73;1346,4962;-5,63961695;40,53069628
Salamanca;Guijuelo;5495;6323,1773;-5,67162062;40,55564032
Salamanca;Herguijuela de Ciudad Rodrigo;69;2341,4311;-6,52143423;40,45819479
Salamanca;Herguijuela de la Sierra;234;3135,55;-6,07354101;40,44553881
Salamanca;Herguijuela del Campo;68;2568,6098;-5,8639843;40,63040787
Salamanca;Hinojosa de Duero;612;9288,11;-6,7963881;40,9854398
Salamanca;Horcajo de Montemayor;120;2997,7063;-5,89434488;40,42155006
Salamanca;Horcajo Medianero;223;5336,8844;-5,40596772;40,63911827
Salamanca;La Hoya;28;866,9463;-5,69954226;40,40687241
Salamanca;Huerta;278;1420,049;-5,46828884;40,96826504
Salamanca;Iruelos;28;1292,52;-6,32717001;41,14077055
Salamanca;Ituero de Azaba;209;2746,27;-6,69227238;40,48574702
Salamanca;Juzbado;197;2174,3886;-5,86283634;41,07828515
Salamanca;Lagunilla;430;4252,0351;-5,97146874;40,32514304
Salamanca;Larrodrigo;188;4963,3867;-5,44921129;40,73636387
Salamanca;Ledesma;1528;14121,8011;-5,99997138;41,08785178
Salamanca;Ledrada;451;1694,7928;-5,71947047;40,46861964
Salamanca;Linares de Riofrío;935;2789,5062;-5,92121919;40,58412711
Salamanca;Lumbrales;1534;6994,3107;-6,71924557;40,93501018
Salamanca;Macotera;999;3293,4781;-5,28546697;40,83079941
Salamanca;Machacón;442;1868,5335;-5,52423721;40,92624139
Salamanca;Madroñal;140;160,6107;-6,06296452;40,46423926
Salamanca;El Maíllo;276;4626,5858;-6,17932848;40,56492092
Salamanca;Malpartida;90;1029,6186;-5,2318428;40,76292333
Salamanca;Mancera de Abajo;210;2347,037;-5,19965125;40,83960233
Salamanca;El Manzano;62;3670,8559;-6,28723368;41,17487248
Salamanca;Martiago;267;4736,4094;-6,49082054;40,45346277
Salamanca;Martinamor;77;2403,85;-5,59897383;40,80626238
Salamanca;Martín de Yeltes;400;6323,7368;-6,29117399;40,77685348
Salamanca;Masueco;264;1976,13;-6,58942787;41,2034736
